order_id,customer_id,order_date,status,shipping_country,shipping_city,shipping_address,shipped_date,delivered_date
1572,285,2024-03-31T16:07:57,returned,Portugal,Burgos,Barkholzweg 33/17,2024-04-03,2024-04-03
1573,26,2024-01-28T06:01:47,delivered,Países Bajos,West Samuel,Biggenplatz 1251,2024-01-31,2024-02-05
1574,575,2025-08-26T11:14:41,cancelled,Portugal,Sainte Agatheboeuf,"Vicolo Goffredo, 4 Piano 5",,
1575,573,2024-06-21T04:30:24,delivered,España,Guérin,Acceso de Roberta Bonilla 45,2024-06-22,2024-06-25
1576,555,2026-03-31T22:31:34,delivered,Alemania,San Pier D'Isonzo,"2, chemin Lefebvre",2026-04-03,2026-04-03
1577,194,2026-04-19T18:59:47,returned,España,Wetzlar,Elizabeth-Trüb-Straße 85,2026-04-21,2026-04-26
1578,124,2025-11-29T00:40:46,cancelled,Francia,Nordhausen,Urbanización de Fulgencio Villa 74 Apt. 06,,
1579,185,2025-08-22T19:21:51,shipped,España,Barcelona,Urbanización de Maximiano Catalá 1 Piso 6,2025-08-23,
1580,252,2024-01-09T07:29:35,delivered,España,Alicante,Lutz-auch Schlauchin-Weg 9-6,2024-01-12,2024-01-16
1581,547,2024-11-15T03:04:54,delivered,Alemania,Cohen-sur-Jacques,Glorieta Jimena Rocamora 9 Apt. 90,2024-11-18,2024-11-20
1582,47,2024-08-13T21:26:27,delivered,Italia,Ávila,Miriam-Binner-Allee 9927,2024-08-15,2024-08-16
1583,185,2025-03-11T15:54:40,cancelled,España,Sois,"Piazza Hugo, 41",,
1584,541,2026-03-14T00:52:33,delivered,Italia,Reynaudboeuf,Calle de Pancho Aranda 765 Puerta 8,2026-03-16,2026-03-20
1585,118,2024-02-09T03:18:50,confirmed,España,Joneshaven,Vial de Lidia Torrents 90,,
1586,173,2024-12-04T19:43:32,delivered,Francia,León,35 Bird Mountain,2024-12-06,2024-12-08
1587,92,2025-06-06T09:18:16,delivered,Portugal,Lu Lioni,C. Elisabet Salcedo 699,2025-06-07,2025-06-11
1588,61,2026-02-14T06:09:36,delivered,Italia,Huelva,Misichergasse 7/8,2026-02-17,2026-02-19
1589,60,2024-09-06T00:59:21,delivered,Portugal,Marienberg,"667, boulevard Marques",2024-09-08,2024-09-12
1590,146,2026-05-04T11:39:08,returned,España,Saint Audrey-la-Forêt,Nikola-Staude-Weg 56/43,2026-05-06,2026-05-09
1591,124,2026-04-09T13:40:19,delivered,Francia,Santa Cruz de Tenerife,"120, chemin Evrard",2026-04-10,2026-04-13
1592,243,2025-01-08T21:44:10,returned,Alemania,Hohenstein-Ernstthal,77 Jack Springs,2025-01-10,2025-01-15
1593,395,2024-09-25T18:21:55,delivered,Francia,South Oliviaside,rue de Legros,2024-09-26,2024-09-30
1594,476,2024-01-02T11:35:24,delivered,Alemania,Girona,"Piazza Serena, 12 Piano 4",2024-01-05,2024-01-08
1595,30,2024-05-03T17:37:41,delivered,España,Aue,Camino de Amílcar Vendrell 9 Apt. 97,2024-05-05,2024-05-11
1596,276,2026-05-08T00:40:40,delivered,Francia,Gomezdan,Studio 1 Stevens Flats,2026-05-11,2026-05-15
1597,253,2024-11-22T03:41:45,delivered,Alemania,Passau,0 Iain Fork,2024-11-25,2024-11-30
1598,312,2026-01-26T04:34:18,cancelled,Francia,Schwabmünchen,Adriana-Süßebier-Allee 2/8,,
1599,457,2024-06-19T14:48:33,delivered,Alemania,Vallanzengo,Wendestraße 889,2024-06-20,2024-06-27
1600,146,2024-01-17T07:24:27,delivered,España,Oliverhaven,"Via Martino, 77 Appartamento 2",2024-01-19,2024-01-24
1601,551,2025-06-06T08:55:33,shipped,España,East Francisport,Pasaje de Vito Calatayud 25 Puerta 5,2025-06-08,
1602,463,2025-04-30T20:12:44,delivered,Francia,Tormeno,Laila-Patberg-Gasse 71/76,2025-05-01,2025-05-03
1603,297,2025-06-27T16:55:02,delivered,España,Cádiz,88 Vaughan Oval,2025-06-30,2025-07-01
1604,494,2025-10-01T02:11:27,returned,Alemania,Villaggio Boncore,"Incrocio Bruno, 792 Piano 4",2025-10-03,2025-10-08
1605,360,2025-05-09T13:50:27,delivered,España,Ansbach,82 Wilkinson Villages,2025-05-12,2025-05-13
1606,289,2024-05-19T18:34:49,delivered,España,Ramos,Urbanización de Óscar Benítez 15,2024-05-20,2024-05-23
1607,577,2025-11-24T19:26:44,pending,Alemania,Port Jamieside,C. de Evangelina Carro 41,,
1608,92,2025-01-03T10:56:45,shipped,Portugal,Siviano,Plaza Juan Luis Santos 9 Puerta 1,2025-01-05,
1609,144,2024-05-23T04:28:38,delivered,Francia,Toledo,Ria-Jähn-Allee 96-48,2024-05-26,2024-05-30
1610,216,2025-12-09T15:43:38,delivered,España,Bad Mergentheim,Flat 4 Joe Throughway,2025-12-12,2025-12-16
1611,351,2026-02-26T11:35:20,delivered,Francia,Baleares,"Piazza Morucci, 23",2026-03-01,2026-03-03
1612,280,2026-04-25T16:28:58,delivered,Italia,Laroche-sur-Bernard,Benderstr. 56/10,2026-04-26,2026-05-03
1613,216,2024-11-11T12:26:18,delivered,España,Roussel-la-Forêt,"Strada Alessio, 651 Piano 7",2024-11-13,2024-11-18
1614,137,2026-04-11T00:34:40,delivered,Portugal,South Toby,"80, chemin de Michel",2026-04-14,2026-04-14
1615,5,2024-04-20T17:20:59,delivered,Alemania,Port Barbara,Adlerstr. 4391,2024-04-21,2024-04-28
1616,570,2026-06-06T15:02:34,pending,Francia,Hervé-sur-Blanc,Flat 10y Francis Expressway,,
1617,403,2026-05-29T17:48:11,confirmed,Francia,Marty-sur-Mer,Cuesta de Ángela Puente 11,,
1618,80,2026-04-18T02:57:16,pending,España,Murcia,"Contrada Pisaroni, 412 Piano 4",,
1619,456,2024-09-18T01:07:36,delivered,Alemania,Cuenca,"567, avenue de Becker",2024-09-21,2024-09-21
1620,367,2025-09-12T13:42:12,delivered,Alemania,Torre De' Busi,"Viale Alberico, 6 Appartamento 17",2025-09-14,2025-09-16
1621,128,2025-06-27T00:18:25,delivered,España,Madrid,Flat 94M Reece Via,2025-06-29,2025-07-02
1622,456,2025-03-30T07:01:35,delivered,Alemania,Melilla,Pasaje Custodio Rocha 1,2025-03-31,2025-04-03
1623,288,2024-11-24T00:43:12,confirmed,Portugal,Eilenburg,Cañada de Chema Palacios 79 Piso 4,,
1624,197,2026-06-22T13:01:40,delivered,Francia,East Rosie,"Rotonda Palumbo, 13 Appartamento 43",2026-06-23,2026-06-29
1625,227,2024-01-21T11:02:18,delivered,Francia,Granada,"Canale Piovani, 283",2024-01-22,2024-01-27
1626,288,2024-11-12T01:20:22,delivered,Portugal,South Robinshire,Jürgen-Patberg-Straße 638,2024-11-14,2024-11-20
1627,215,2025-10-23T22:03:53,delivered,Francia,Savignano Di Rigo,Notburga-Naser-Allee 9-8,2025-10-24,2025-10-27
1628,406,2026-05-27T23:14:41,delivered,Países Bajos,Tarragona,Camino de Herberto Casanova 79,2026-05-28,2026-06-01
1629,506,2026-03-19T18:12:58,delivered,España,Sainte Aimé,Wladimir-Hein-Ring 29-22,2026-03-20,2026-03-26
1630,579,2025-02-07T20:35:48,returned,España,Maillot,Acceso Maricela Jódar 74 Apt. 98,2025-02-08,2025-02-10
1631,67,2025-01-19T04:40:09,delivered,España,Parco Scizzo,Alameda de Poncio Torre 4,2025-01-20,2025-01-24
1632,234,2024-09-30T20:44:58,delivered,España,Bosia,Textorallee 78,2024-10-03,2024-10-08
1633,197,2026-06-26T09:59:16,shipped,Francia,Fernandes-sur-Étienne,Maurice-Barth-Weg 160,2026-06-29,
1634,259,2024-12-01T19:24:13,delivered,Francia,Zamora,Alameda Teobaldo Benavent 81,2024-12-04,2024-12-08
1635,3,2025-09-29T16:31:37,delivered,España,Howardhaven,Urbanización Abel Arévalo 482,2025-10-01,2025-10-07
1636,54,2024-04-22T23:40:00,returned,Francia,Tanas,"708, rue Louis Parent",2024-04-24,2024-04-28
1637,281,2025-02-28T14:48:50,shipped,Alemania,North Arthurview,"Canale Schiaparelli, 626",2025-03-01,
1638,478,2025-05-22T18:52:13,delivered,Francia,Pescate,822 Victoria Forest,2025-05-24,2025-05-27
1639,230,2025-08-17T01:34:57,delivered,España,Girona,Avenida de Felicia Godoy 3 Apt. 64,2025-08-18,2025-08-22
1640,546,2024-07-30T15:17:38,delivered,Portugal,Pontevedra,Studio 35 Amy Vista,2024-08-01,2024-08-04
1641,200,2025-09-01T14:16:01,cancelled,Italia,ParisVille,9 Alexandra Street,,
1642,586,2024-04-11T02:58:42,delivered,Alemania,West Bradley,"Viale Camanni, 56",2024-04-12,2024-04-19
1643,77,2025-02-08T15:25:50,confirmed,España,Bagolino,29 Carter Green,,
1644,202,2026-04-30T09:06:05,delivered,Francia,Zeulenroda,Studio 86G Connor Club,2026-05-01,2026-05-05
1645,100,2025-08-10T02:17:17,delivered,Portugal,Gadebusch,Plaza de Elodia Vizcaíno 6 Puerta 7,2025-08-11,2025-08-16
1646,343,2025-04-14T00:52:28,delivered,Portugal,Sainte Timothéeboeuf,"Via Sommaruga, 9",2025-04-16,2025-04-18
1647,245,2024-07-04T17:14:32,confirmed,Países Bajos,Tuttlingen,463 Thompson Loop,,
1648,56,2025-10-31T12:24:29,delivered,España,Byrnetown,5 Ford Underpass,2025-11-02,2025-11-07
1649,75,2024-07-26T08:37:10,delivered,España,Salamanca,Mosemannallee 6793,2024-07-29,2024-08-02
1650,458,2025-07-15T03:28:59,delivered,Alemania,Gomes-sur-Ledoux,Jaroslaw-Tschentscher-Straße 2/2,2025-07-18,2025-07-18
1651,35,2024-05-03T02:12:34,delivered,España,Soria,Studio 0 Carolyn Pines,2024-05-05,2024-05-08
1652,131,2025-07-29T02:22:03,delivered,Alemania,Monnier,"26, rue Marchal",2025-07-30,2025-08-04
1653,443,2026-01-02T10:58:34,delivered,Italia,Goni,0 Paige Canyon,2026-01-03,2026-01-05
1654,573,2025-06-22T02:01:52,pending,España,Grafenau,Callejón Febe Chaparro 373,,
1655,391,2025-04-02T10:44:15,delivered,Alemania,Lugo,"Via Erika, 693",2025-04-04,2025-04-05
1656,239,2025-06-20T14:58:04,pending,España,Erbisdorf,Plaza Bernardo Sanchez 9 Piso 2,,
1657,11,2024-04-28T21:49:47,cancelled,Alemania,Borgo Rivola,Stollweg 779,,
1658,476,2026-01-15T13:58:41,pending,Alemania,Roseburgh,"Rotonda Buscetta, 20 Appartamento 99",,
1659,104,2025-10-26T15:35:12,delivered,España,Dachau,"10, avenue Dubois",2025-10-28,2025-11-03
1660,465,2024-08-31T00:56:44,delivered,Alemania,Dumont,Flat 2 Paul Squares,2024-09-03,2024-09-05
1661,111,2025-05-19T07:00:28,confirmed,Alemania,Jillberg,Kabusallee 3916,,
1662,70,2025-10-04T00:26:50,delivered,Francia,Pisano,"Incrocio Galvani, 756",2025-10-07,2025-10-08
1663,130,2026-06-29T20:52:12,delivered,Alemania,Castellón,Callejón de Virginia Iriarte 1 Piso 1,2026-07-02,2026-07-06
1664,432,2026-05-09T12:56:21,returned,Francia,Aubrydan,Cañada de Modesta Muñoz 601,2026-05-11,2026-05-17
1665,191,2025-03-20T16:11:17,delivered,España,La Rioja,Süßebierplatz 9,2025-03-21,2025-03-24
1666,62,2025-04-26T01:36:16,returned,España,Lewisville,Bährweg 7-2,2025-04-27,2025-05-01
1667,526,2026-02-19T15:52:07,shipped,Portugal,West Benmouth,Hermine-Fröhlich-Platz 5,2026-02-22,
1668,319,2025-07-25T13:01:30,cancelled,Francia,Vigo,"44, chemin Nicole Boyer",,
1669,150,2024-12-19T19:42:08,delivered,Alemania,Luckenwalde,Studio 39x Kenneth Corners,2024-12-20,2024-12-25
1670,352,2026-03-10T21:57:59,delivered,España,Vizcaya,Flat 86l Williams Plains,2026-03-12,2026-03-15
1671,149,2024-02-01T18:50:53,delivered,Italia,Poirino,rue Hebert,2024-02-02,2024-02-05
1672,56,2024-02-17T20:22:08,delivered,España,Germersheim,Paseo de Tatiana Vera 8 Apt. 86,2024-02-19,2024-02-22
1673,207,2025-10-07T07:17:43,confirmed,Países Bajos,Barcelona,54 Anderson Falls,,
1674,350,2025-03-26T02:29:25,confirmed,España,Valencia,Jungferstraße 29-29,,
1675,479,2026-03-07T17:19:14,cancelled,Francia,Scottside,457 Page Mills,,
1676,593,2025-02-20T12:03:23,delivered,España,Teterow,Plaza de Carmela Palacios 197,2025-02-23,2025-02-25
1677,429,2025-04-20T10:54:33,cancelled,España,Sevilla,3 Jessica Station,,
1678,108,2024-08-11T05:54:30,delivered,Alemania,Tufara,Callejón Álvaro Roselló 3,2024-08-13,2024-08-14
1679,4,2026-04-16T07:59:17,delivered,España,Mercatello Di Salerno,C. de Vanesa Camacho 4 Puerta 9,2026-04-19,2026-04-20
1680,478,2026-03-23T08:23:02,delivered,Francia,Rosta,"Strada Mondaini, 0",2026-03-26,2026-03-27
1681,340,2024-09-08T17:30:12,delivered,Países Bajos,Piedimonte Del Calvario,"Stretto Mirko, 48 Piano 6",2024-09-11,2024-09-14
1682,189,2024-09-07T14:34:29,delivered,Italia,Lake Shirleytown,Cuesta Diana Luís 599 Piso 5,2024-09-08,2024-09-12
1683,367,2026-01-01T02:41:04,cancelled,Alemania,Ruiz,Toralf-Kusch-Weg 762,,
1684,118,2026-04-01T20:11:44,delivered,España,Staffelstein,Studio 5 Charlene Lock,2026-04-02,2026-04-06
1685,600,2026-06-15T07:04:40,delivered,Alemania,Ciudad,Schomberweg 7,2026-06-17,2026-06-18
1686,203,2025-02-01T07:14:59,pending,España,Trignano,Patbergallee 9756,,
1687,225,2025-06-10T06:20:25,confirmed,Francia,Lugo,"Contrada Giorgia, 7 Piano 1",,
1688,179,2025-01-29T09:32:20,delivered,España,ChevallierBourg,Studio 00F Charlotte Prairie,2025-01-31,2025-02-05
1689,201,2025-08-08T06:30:01,shipped,España,East Joe,"Piazza Gilardoni, 316 Appartamento 3",2025-08-09,
1690,104,2024-11-06T09:31:53,delivered,España,Saundersburgh,"25, boulevard Catherine Meyer",2024-11-07,2024-11-14
1691,114,2025-12-05T13:47:46,delivered,Países Bajos,Erfurt,4 Jones Highway,2025-12-07,2025-12-09
1692,246,2026-06-10T16:36:35,cancelled,Francia,Boulanger-sur-Fontaine,"Rotonda Pacelli, 7",,
1693,176,2025-02-12T13:33:24,returned,Francia,La Rioja,Avenida de Guiomar Ripoll 64 Puerta 4,2025-02-15,2025-02-19
1694,67,2024-03-29T15:47:28,delivered,España,Masson-les-Bains,Vial Ale Alcaraz 15,2024-03-30,2024-04-02
1695,195,2024-08-29T04:45:43,delivered,Italia,Henry-les-Bains,305 Doyle Manor,2024-08-30,2024-09-05
1696,326,2025-08-13T13:37:34,delivered,España,Concordia Sagittaria,55 Barker Junctions,2025-08-16,2025-08-19
1697,48,2026-03-21T08:54:13,confirmed,Italia,Testana,Glorieta de Julieta Méndez 80,,
1698,194,2025-07-25T22:25:44,cancelled,España,Lecoq-la-Forêt,276 Melissa Stream,,
1699,302,2026-04-28T19:29:44,delivered,España,Cigliano,Angelo-Pölitz-Platz 3696,2026-04-29,2026-05-03
1700,287,2025-02-08T01:56:20,delivered,Francia,Durand-sur-Gonzalez,9 Patel Junction,2025-02-09,2025-02-15
1701,501,2024-08-31T21:15:56,delivered,España,Badajoz,"7, avenue de Laurent",2024-09-01,2024-09-08
1702,67,2026-01-03T17:08:11,confirmed,España,Soria,Calle Hipólito Gallardo 14,,
1703,398,2024-10-06T18:31:05,delivered,España,Josephdan,21 Joyce Freeway,2024-10-09,2024-10-13
1704,532,2025-11-12T18:09:10,shipped,Italia,Lake Jodieburgh,"Strada Adamo, 23 Appartamento 12",2025-11-14,
1705,383,2025-01-06T11:43:02,delivered,España,Burgos,"Viale Lippomano, 57",2025-01-09,2025-01-14
1706,486,2025-10-16T18:00:53,delivered,Alemania,Gallicano Nel Lazio,"387, rue de Bonnet",2025-10-18,2025-10-23
1707,598,2024-08-13T23:13:57,delivered,España,Fernandes,2 Simpson Plaza,2024-08-16,2024-08-16
1708,208,2025-07-07T07:59:33,delivered,Alemania,Córdoba,"95, chemin de Dos Santos",2025-07-09,2025-07-11
1709,314,2025-03-13T07:57:31,pending,Francia,Ludwigslust,Ronda Soraya Lara 52 Piso 2,,
1710,586,2025-01-14T13:43:45,delivered,Alemania,Fürstenwalde,"84, boulevard Élise Bertin",2025-01-15,2025-01-19
1711,87,2024-01-09T20:02:41,delivered,Francia,Álava,"Rotonda Soderini, 27 Appartamento 39",2024-01-10,2024-01-12
1712,532,2025-04-10T16:11:02,delivered,Italia,Petriolo,Studio 09 Sally Underpass,2025-04-12,2025-04-14
1713,477,2025-02-19T01:29:52,delivered,España,Holmesland,"8, rue Leblanc",2025-02-22,2025-02-26
1714,462,2026-03-11T15:30:50,delivered,Portugal,Tuckerhaven,avenue Nathalie Wagner,2026-03-13,2026-03-17
1715,510,2024-06-14T13:22:50,delivered,Portugal,BuissonVille,664 Morgan Ports,2024-06-16,2024-06-19
1716,184,2026-04-13T00:53:59,delivered,Países Bajos,Dinkelsbühl,"331, rue Frédérique Pottier",2026-04-15,2026-04-17
1717,78,2026-06-09T23:29:47,delivered,Países Bajos,Kleve,Zorbachgasse 29,2026-06-11,2026-06-12
1718,526,2026-01-10T18:16:07,delivered,Portugal,Le Ville,"Piazza Casale, 80",2026-01-13,2026-01-18
1719,234,2026-05-03T10:03:51,delivered,España,Bad Kreuznach,"1, chemin Bertrand Jacquet",2026-05-04,2026-05-06
1720,40,2026-03-03T13:06:56,cancelled,Francia,South Lorraine,"Vicolo Parini, 72 Appartamento 5",,
1721,342,2024-11-18T07:17:34,delivered,España,Ourense,Calle de Ofelia Camino 68,2024-11-19,2024-11-26
1722,310,2026-04-11T09:06:11,delivered,Italia,Álava,Nico-Stadelmann-Ring 32-13,2026-04-14,2026-04-19
1723,196,2024-05-28T09:59:34,cancelled,Países Bajos,Soria,Flat 99E Brooks Spring,,
1724,142,2024-09-23T21:59:31,cancelled,Francia,Sankt Goarshausen,"574, chemin Fernandes",,
1725,268,2026-06-28T19:46:28,pending,Italia,Ledoux-sur-Traore,Karl-Otto-Carsten-Straße 2/6,,
1726,289,2025-07-01T10:54:12,delivered,España,Harrisstad,Pasaje Mercedes Gras 76,2025-07-03,2025-07-07
1727,594,2025-01-31T14:46:23,delivered,Alemania,Cura Carpignano,"7, boulevard Julien",2025-02-03,2025-02-03
1728,525,2025-10-16T23:48:53,pending,Portugal,Brandenburg,"905, boulevard Monique Michaud",,
1729,408,2025-12-25T05:26:06,delivered,Portugal,Taquisara,Anke-Bohlander-Platz 38/56,2025-12-26,2025-12-29
1730,486,2024-10-24T07:38:28,delivered,Alemania,León,Bauerstr. 4-3,2024-10-25,2024-10-31
1731,480,2025-03-19T20:07:12,returned,España,Zschopau,Flat 79 Lewis Crescent,2025-03-22,2025-03-25
1732,321,2026-03-11T03:07:35,delivered,España,Tarragona,"Stretto Giorgio, 46 Appartamento 73",2026-03-12,2026-03-17
1733,215,2025-12-25T15:12:27,delivered,Francia,Almería,"94, rue Meyer",2025-12-27,2025-12-31
1734,31,2026-01-28T20:19:56,confirmed,Francia,Pritchardstad,"Piazza Mario, 94 Appartamento 9",,
1735,592,2025-09-12T05:03:32,delivered,Alemania,Lugo,Jäkelstraße 4,2025-09-13,2025-09-17
1736,512,2026-05-31T00:21:08,cancelled,Portugal,South Stuart,"347, chemin Perret",,
1737,364,2024-08-26T23:59:16,delivered,España,Cádiz,"604, boulevard Arnaud",2024-08-28,2024-08-30
1738,414,2024-09-14T15:29:59,shipped,España,Gilbertdan,"Rotonda Magnani, 825 Appartamento 4",2024-09-17,
1739,334,2026-01-18T10:54:34,delivered,España,Toledo,"Piazza Mondaini, 62",2026-01-21,2026-01-21
1740,143,2026-01-19T01:10:21,delivered,Alemania,Briosco,Ann-Schleich-Gasse 52,2026-01-20,2026-01-24
1741,588,2025-05-19T22:55:54,delivered,Alemania,Montefredane,Sigfried-Tschentscher-Allee 26/61,2025-05-21,2025-05-25
1742,66,2025-02-07T14:13:21,delivered,Francia,Maréchal-les-Bains,7 Sylvia Manor,2025-02-10,2025-02-13
1743,112,2026-06-07T17:17:10,delivered,España,Paderborn,Via Reyes Arana 82 Puerta 4,2026-06-09,2026-06-14
1744,312,2024-07-31T16:26:23,pending,Francia,North Allan,"27, avenue de Bousquet",,
1745,107,2026-03-03T06:14:28,delivered,Alemania,Joelmouth,Nathalie-Bolnbach-Gasse 913,2026-03-06,2026-03-10
1746,501,2024-05-06T01:10:02,delivered,España,Murcia,Studio 06 Hamilton Square,2024-05-07,2024-05-10
1747,396,2024-09-07T02:31:48,delivered,España,Schwerin,"Incrocio Giannelli, 56 Appartamento 2",2024-09-09,2024-09-11
1748,537,2025-12-08T10:35:55,confirmed,España,Biedenkopf,Studio 9 Guy Village,,
1749,59,2026-01-03T16:33:13,delivered,Italia,Sarezzo,"384, boulevard de Barbier",2026-01-05,2026-01-10
1750,335,2025-04-01T06:15:21,confirmed,España,Bocconi,rue Benjamin Berger,,
1751,401,2025-08-28T14:57:32,delivered,Alemania,Soria,Flat 2 Sam Brook,2025-08-29,2025-08-31
1752,429,2025-07-05T19:31:53,delivered,España,Curtishaven,"87, avenue de Dufour",2025-07-07,2025-07-13
1753,212,2026-04-03T14:09:46,cancelled,España,Boutinboeuf,Flat 87 Robinson Stravenue,,
1754,318,2024-12-05T07:29:18,cancelled,España,North Leanne,"834, rue Cordier",,
1755,163,2025-01-14T17:17:10,shipped,Países Bajos,Port Ross,Naserplatz 46/32,2025-01-17,
1756,208,2024-03-19T11:17:53,cancelled,Alemania,WeissVille,Glorieta de Norberto Palacios 173 Apt. 73,,
1757,283,2024-02-17T16:42:36,delivered,Francia,New Leigh,rue Simone Adam,2024-02-18,2024-02-20
1758,66,2026-04-05T16:13:42,confirmed,Francia,Guipúzcoa,Langernstr. 1977,,
1759,253,2024-07-27T14:32:08,shipped,Alemania,Böblingen,"681, avenue de Diaz",2024-07-30,
1760,503,2024-05-11T20:43:29,delivered,Italia,Spremberg,"765, rue de Léger",2024-05-13,2024-05-17
1761,94,2024-07-19T01:25:22,returned,Italia,Wolfratshausen,"33, rue de Ferrand",2024-07-21,2024-07-27
1762,356,2025-11-29T16:36:49,delivered,Italia,Girona,"Stretto Scarpetta, 30 Appartamento 69",2025-12-02,2025-12-07
1763,401,2026-02-26T10:49:47,delivered,Alemania,Cassano Magnago,Flat 07A Heather Point,2026-03-01,2026-03-02
1764,184,2025-06-14T09:04:14,delivered,Países Bajos,Scilla,2 Eric Wall,2025-06-17,2025-06-22
1765,394,2026-04-14T16:40:08,cancelled,Alemania,Lake Terencebury,"Incrocio Emilio, 73 Piano 8",,
1766,188,2026-01-30T23:59:46,confirmed,España,Murcia,Glorieta de Hilario Sebastián 63,,
1767,98,2025-07-23T20:42:09,delivered,España,Lefebvre-les-Bains,"88, chemin Weber",2025-07-25,2025-07-31
1768,246,2026-03-31T01:35:23,delivered,Francia,Steinfurt,"Vicolo Malaparte, 667 Appartamento 45",2026-04-01,2026-04-05
1769,551,2026-01-29T22:52:04,delivered,España,Thibault,Cañada Aroa Pastor 91 Apt. 95,2026-01-31,2026-02-06
1770,223,2025-12-30T02:25:48,returned,Italia,Waynestad,88 Keith Lock,2026-01-01,2026-01-05
1771,125,2024-06-25T20:07:39,shipped,Países Bajos,Bergzabern,"Contrada Roberta, 537",2024-06-27,
1772,517,2025-07-03T03:49:51,delivered,España,Alicante,Studio 69q Howell Passage,2025-07-05,2025-07-09
1773,259,2024-09-15T06:00:05,delivered,Francia,Leofreni,Marie-Louise-Vollbrecht-Ring 5212,2024-09-16,2024-09-22
1774,28,2025-01-02T16:49:37,delivered,Alemania,Wittmund,34 Beverley Glen,2025-01-03,2025-01-10
1775,391,2026-01-23T16:49:02,delivered,Alemania,Zaragoza,Rambla de Paulino Tejera 159,2026-01-25,2026-01-31
1776,407,2024-10-13T07:04:40,delivered,España,Lugo,"Via Nicoletta, 512 Appartamento 8",2024-10-14,2024-10-16
1777,140,2024-09-09T04:10:31,delivered,Alemania,Zaragoza,Paffrathweg 47/41,2024-09-11,2024-09-17
1778,497,2024-05-24T16:54:09,cancelled,España,Campiglia,Studio 8 Hopkins Park,,
1779,85,2025-08-15T02:29:03,cancelled,España,Scottville,Rambla Estefanía Boix 28,,
1780,249,2026-05-18T23:55:17,returned,Alemania,North Gregoryshire,Ellen-Putz-Weg 8,2026-05-21,2026-05-24
1781,286,2025-03-05T17:08:27,delivered,Francia,Varapodio,"Contrada Onio, 3 Appartamento 8",2025-03-06,2025-03-09
1782,103,2025-06-27T00:39:27,returned,Alemania,Cantabria,Dominic-Margraf-Platz 1667,2025-06-28,2025-07-02
1783,401,2026-02-04T19:27:58,delivered,Alemania,Neuruppin,Paseo Valeria Briones 818,2026-02-05,2026-02-07
1784,280,2025-10-22T00:24:29,cancelled,Italia,Hettstedt,Glorieta Merche Cuenca 4,,
1785,367,2025-06-05T16:02:37,shipped,Alemania,Saarlouis,Verena-Nohlmans-Gasse 9/8,2025-06-06,
1786,546,2024-04-07T01:15:14,delivered,Portugal,Boyer,"62, avenue de Fernandes",2024-04-08,2024-04-13
